id_municipio,sigla_uf,ano,meta,metodologia
3152402,MG,2024,0.6674,herda_trajetoria_uf_v1
3152402,MG,2025,0.7228,herda_trajetoria_uf_v1
3152402,MG,2026,0.7783,herda_trajetoria_uf_v1
3152402,MG,2027,0.8337,herda_trajetoria_uf_v1
3152402,MG,2028,0.8891,herda_trajetoria_uf_v1
3152402,MG,2029,0.9446,herda_trajetoria_uf_v1
3152402,MG,2030,1.0,herda_trajetoria_uf_v1
3152501,MG,2024,0.6674,herda_trajetoria_uf_v1
3152501,MG,2025,0.7228,herda_trajetoria_uf_v1
3152501,MG,2026,0.7783,herda_trajetoria_uf_v1
3152501,MG,2027,0.8337,herda_trajetoria_uf_v1
3152501,MG,2028,0.8891,herda_trajetoria_uf_v1
3152501,MG,2029,0.9446,herda_trajetoria_uf_v1
3152501,MG,2030,1.0,herda_trajetoria_uf_v1
3152600,MG,2024,0.6674,herda_trajetoria_uf_v1
3152600,MG,2025,0.7228,herda_trajetoria_uf_v1
3152600,MG,2026,0.7783,herda_trajetoria_uf_v1
3152600,MG,2027,0.8337,herda_trajetoria_uf_v1
3152600,MG,2028,0.8891,herda_trajetoria_uf_v1
3152600,MG,2029,0.9446,herda_trajetoria_uf_v1
3152600,MG,2030,1.0,herda_trajetoria_uf_v1
3152709,MG,2024,0.6674,herda_trajetoria_uf_v1
3152709,MG,2025,0.7228,herda_trajetoria_uf_v1
3152709,MG,2026,0.7783,herda_trajetoria_uf_v1
3152709,MG,2027,0.8337,herda_trajetoria_uf_v1
3152709,MG,2028,0.8891,herda_trajetoria_uf_v1
3152709,MG,2029,0.9446,herda_trajetoria_uf_v1
3152709,MG,2030,1.0,herda_trajetoria_uf_v1
3152808,MG,2024,0.6674,herda_trajetoria_uf_v1
3152808,MG,2025,0.7228,herda_trajetoria_uf_v1
3152808,MG,2026,0.7783,herda_trajetoria_uf_v1
3152808,MG,2027,0.8337,herda_trajetoria_uf_v1
3152808,MG,2028,0.8891,herda_trajetoria_uf_v1
3152808,MG,2029,0.9446,herda_trajetoria_uf_v1
3152808,MG,2030,1.0,herda_trajetoria_uf_v1
3152907,MG,2024,0.6674,herda_trajetoria_uf_v1
3152907,MG,2025,0.7228,herda_trajetoria_uf_v1
3152907,MG,2026,0.7783,herda_trajetoria_uf_v1
3152907,MG,2027,0.8337,herda_trajetoria_uf_v1
3152907,MG,2028,0.8891,herda_trajetoria_uf_v1
3152907,MG,2029,0.9446,herda_trajetoria_uf_v1
3152907,MG,2030,1.0,herda_trajetoria_uf_v1
3153004,MG,2024,0.6674,herda_trajetoria_uf_v1
3153004,MG,2025,0.7228,herda_trajetoria_uf_v1
3153004,MG,2026,0.7783,herda_trajetoria_uf_v1
3153004,MG,2027,0.8337,herda_trajetoria_uf_v1
3153004,MG,2028,0.8891,herda_trajetoria_uf_v1
3153004,MG,2029,0.9446,herda_trajetoria_uf_v1
3153004,MG,2030,1.0,herda_trajetoria_uf_v1
3153103,MG,2024,0.6674,herda_trajetoria_uf_v1
3153103,MG,2025,0.7228,herda_trajetoria_uf_v1
3153103,MG,2026,0.7783,herda_trajetoria_uf_v1
3153103,MG,2027,0.8337,herda_trajetoria_uf_v1
3153103,MG,2028,0.8891,herda_trajetoria_uf_v1
3153103,MG,2029,0.9446,herda_trajetoria_uf_v1
3153103,MG,2030,1.0,herda_trajetoria_uf_v1
3153202,MG,2024,0.6674,herda_trajetoria_uf_v1
3153202,MG,2025,0.7228,herda_trajetoria_uf_v1
3153202,MG,2026,0.7783,herda_trajetoria_uf_v1
3153202,MG,2027,0.8337,herda_trajetoria_uf_v1
3153202,MG,2028,0.8891,herda_trajetoria_uf_v1
3153202,MG,2029,0.9446,herda_trajetoria_uf_v1
3153202,MG,2030,1.0,herda_trajetoria_uf_v1
3153301,MG,2024,0.6674,herda_trajetoria_uf_v1
3153301,MG,2025,0.7228,herda_trajetoria_uf_v1
3153301,MG,2026,0.7783,herda_trajetoria_uf_v1
3153301,MG,2027,0.8337,herda_trajetoria_uf_v1
3153301,MG,2028,0.8891,herda_trajetoria_uf_v1
3153301,MG,2029,0.9446,herda_trajetoria_uf_v1
3153301,MG,2030,1.0,herda_trajetoria_uf_v1
3153400,MG,2024,0.6674,herda_trajetoria_uf_v1
3153400,MG,2025,0.7228,herda_trajetoria_uf_v1
3153400,MG,2026,0.7783,herda_trajetoria_uf_v1
3153400,MG,2027,0.8337,herda_trajetoria_uf_v1
3153400,MG,2028,0.8891,herda_trajetoria_uf_v1
3153400,MG,2029,0.9446,herda_trajetoria_uf_v1
3153400,MG,2030,1.0,herda_trajetoria_uf_v1
3153509,MG,2024,0.6674,herda_trajetoria_uf_v1
3153509,MG,2025,0.7228,herda_trajetoria_uf_v1
3153509,MG,2026,0.7783,herda_trajetoria_uf_v1
3153509,MG,2027,0.8337,herda_trajetoria_uf_v1
3153509,MG,2028,0.8891,herda_trajetoria_uf_v1
3153509,MG,2029,0.9446,herda_trajetoria_uf_v1
3153509,MG,2030,1.0,herda_trajetoria_uf_v1
3153608,MG,2024,0.6674,herda_trajetoria_uf_v1
3153608,MG,2025,0.7228,herda_trajetoria_uf_v1
3153608,MG,2026,0.7783,herda_trajetoria_uf_v1
3153608,MG,2027,0.8337,herda_trajetoria_uf_v1
3153608,MG,2028,0.8891,herda_trajetoria_uf_v1
3153608,MG,2029,0.9446,herda_trajetoria_uf_v1
3153608,MG,2030,1.0,herda_trajetoria_uf_v1
3153707,MG,2024,0.6674,herda_trajetoria_uf_v1
3153707,MG,2025,0.7228,herda_trajetoria_uf_v1
3153707,MG,2026,0.7783,herda_trajetoria_uf_v1
3153707,MG,2027,0.8337,herda_trajetoria_uf_v1
3153707,MG,2028,0.8891,herda_trajetoria_uf_v1
3153707,MG,2029,0.9446,herda_trajetoria_uf_v1
3153707,MG,2030,1.0,herda_trajetoria_uf_v1
3153806,MG,2024,0.6674,herda_trajetoria_uf_v1
3153806,MG,2025,0.7228,herda_trajetoria_uf_v1
3153806,MG,2026,0.7783,herda_trajetoria_uf_v1
3153806,MG,2027,0.8337,herda_trajetoria_uf_v1
3153806,MG,2028,0.8891,herda_trajetoria_uf_v1
3153806,MG,2029,0.9446,herda_trajetoria_uf_v1
3153806,MG,2030,1.0,herda_trajetoria_uf_v1
3153905,MG,2024,0.6674,herda_trajetoria_uf_v1
3153905,MG,2025,0.7228,herda_trajetoria_uf_v1
3153905,MG,2026,0.7783,herda_trajetoria_uf_v1
3153905,MG,2027,0.8337,herda_trajetoria_uf_v1
3153905,MG,2028,0.8891,herda_trajetoria_uf_v1
3153905,MG,2029,0.9446,herda_trajetoria_uf_v1
3153905,MG,2030,1.0,herda_trajetoria_uf_v1
3154002,MG,2024,0.6674,herda_trajetoria_uf_v1
3154002,MG,2025,0.7228,herda_trajetoria_uf_v1
3154002,MG,2026,0.7783,herda_trajetoria_uf_v1
3154002,MG,2027,0.8337,herda_trajetoria_uf_v1
3154002,MG,2028,0.8891,herda_trajetoria_uf_v1
3154002,MG,2029,0.9446,herda_trajetoria_uf_v1
3154002,MG,2030,1.0,herda_trajetoria_uf_v1
3154101,MG,2024,0.6674,herda_trajetoria_uf_v1
3154101,MG,2025,0.7228,herda_trajetoria_uf_v1
3154101,MG,2026,0.7783,herda_trajetoria_uf_v1
3154101,MG,2027,0.8337,herda_trajetoria_uf_v1
3154101,MG,2028,0.8891,herda_trajetoria_uf_v1
3154101,MG,2029,0.9446,herda_trajetoria_uf_v1
3154101,MG,2030,1.0,herda_trajetoria_uf_v1
3154150,MG,2024,0.6674,herda_trajetoria_uf_v1
3154150,MG,2025,0.7228,herda_trajetoria_uf_v1
3154150,MG,2026,0.7783,herda_trajetoria_uf_v1
3154150,MG,2027,0.8337,herda_trajetoria_uf_v1
3154150,MG,2028,0.8891,herda_trajetoria_uf_v1
3154150,MG,2029,0.9446,herda_trajetoria_uf_v1
3154150,MG,2030,1.0,herda_trajetoria_uf_v1
3154200,MG,2024,0.6674,herda_trajetoria_uf_v1
3154200,MG,2025,0.7228,herda_trajetoria_uf_v1
3154200,MG,2026,0.7783,herda_trajetoria_uf_v1
3154200,MG,2027,0.8337,herda_trajetoria_uf_v1
3154200,MG,2028,0.8891,herda_trajetoria_uf_v1
3154200,MG,2029,0.9446,herda_trajetoria_uf_v1
3154200,MG,2030,1.0,herda_trajetoria_uf_v1
3154309,MG,2024,0.6674,herda_trajetoria_uf_v1
3154309,MG,2025,0.7228,herda_trajetoria_uf_v1
3154309,MG,2026,0.7783,herda_trajetoria_uf_v1
3154309,MG,2027,0.8337,herda_trajetoria_uf_v1
3154309,MG,2028,0.8891,herda_trajetoria_uf_v1
3154309,MG,2029,0.9446,herda_trajetoria_uf_v1
3154309,MG,2030,1.0,herda_trajetoria_uf_v1
3154408,MG,2024,0.6674,herda_trajetoria_uf_v1
3154408,MG,2025,0.7228,herda_trajetoria_uf_v1
3154408,MG,2026,0.7783,herda_trajetoria_uf_v1
3154408,MG,2027,0.8337,herda_trajetoria_uf_v1
3154408,MG,2028,0.8891,herda_trajetoria_uf_v1
3154408,MG,2029,0.9446,herda_trajetoria_uf_v1
3154408,MG,2030,1.0,herda_trajetoria_uf_v1
3154457,MG,2024,0.6674,herda_trajetoria_uf_v1
3154457,MG,2025,0.7228,herda_trajetoria_uf_v1
3154457,MG,2026,0.7783,herda_trajetoria_uf_v1
3154457,MG,2027,0.8337,herda_trajetoria_uf_v1
3154457,MG,2028,0.8891,herda_trajetoria_uf_v1
3154457,MG,2029,0.9446,herda_trajetoria_uf_v1
3154457,MG,2030,1.0,herda_trajetoria_uf_v1
3154507,MG,2024,0.6674,herda_trajetoria_uf_v1
3154507,MG,2025,0.7228,herda_trajetoria_uf_v1
3154507,MG,2026,0.7783,herda_trajetoria_uf_v1
3154507,MG,2027,0.8337,herda_trajetoria_uf_v1
3154507,MG,2028,0.8891,herda_trajetoria_uf_v1
3154507,MG,2029,0.9446,herda_trajetoria_uf_v1
3154507,MG,2030,1.0,herda_trajetoria_uf_v1
3154606,MG,2024,0.6674,herda_trajetoria_uf_v1
3154606,MG,2025,0.7228,herda_trajetoria_uf_v1
3154606,MG,2026,0.7783,herda_trajetoria_uf_v1
3154606,MG,2027,0.8337,herda_trajetoria_uf_v1
3154606,MG,2028,0.8891,herda_trajetoria_uf_v1
3154606,MG,2029,0.9446,herda_trajetoria_uf_v1
3154606,MG,2030,1.0,herda_trajetoria_uf_v1
3154705,MG,2024,0.6674,herda_trajetoria_uf_v1
3154705,MG,2025,0.7228,herda_trajetoria_uf_v1
3154705,MG,2026,0.7783,herda_trajetoria_uf_v1
3154705,MG,2027,0.8337,herda_trajetoria_uf_v1
3154705,MG,2028,0.8891,herda_trajetoria_uf_v1
3154705,MG,2029,0.9446,herda_trajetoria_uf_v1
3154705,MG,2030,1.0,herda_trajetoria_uf_v1
3154804,MG,2024,0.6674,herda_trajetoria_uf_v1
3154804,MG,2025,0.7228,herda_trajetoria_uf_v1
3154804,MG,2026,0.7783,herda_trajetoria_uf_v1
3154804,MG,2027,0.8337,herda_trajetoria_uf_v1
3154804,MG,2028,0.8891,herda_trajetoria_uf_v1
3154804,MG,2029,0.9446,herda_trajetoria_uf_v1
3154804,MG,2030,1.0,herda_trajetoria_uf_v1
3154903,MG,2024,0.6674,herda_trajetoria_uf_v1
3154903,MG,2025,0.7228,herda_trajetoria_uf_v1
3154903,MG,2026,0.7783,herda_trajetoria_uf_v1
3154903,MG,2027,0.8337,herda_trajetoria_uf_v1
3154903,MG,2028,0.8891,herda_trajetoria_uf_v1
3154903,MG,2029,0.9446,herda_trajetoria_uf_v1
3154903,MG,2030,1.0,herda_trajetoria_uf_v1
3155009,MG,2024,0.6674,herda_trajetoria_uf_v1
3155009,MG,2025,0.7228,herda_trajetoria_uf_v1
3155009,MG,2026,0.7783,herda_trajetoria_uf_v1
3155009,MG,2027,0.8337,herda_trajetoria_uf_v1
3155009,MG,2028,0.8891,herda_trajetoria_uf_v1
3155009,MG,2029,0.9446,herda_trajetoria_uf_v1
3155009,MG,2030,1.0,herda_trajetoria_uf_v1
3155108,MG,2024,0.6674,herda_trajetoria_uf_v1
3155108,MG,2025,0.7228,herda_trajetoria_uf_v1
3155108,MG,2026,0.7783,herda_trajetoria_uf_v1
3155108,MG,2027,0.8337,herda_trajetoria_uf_v1
3155108,MG,2028,0.8891,herda_trajetoria_uf_v1
3155108,MG,2029,0.9446,herda_trajetoria_uf_v1
3155108,MG,2030,1.0,herda_trajetoria_uf_v1
3155207,MG,2024,0.6674,herda_trajetoria_uf_v1
3155207,MG,2025,0.7228,herda_trajetoria_uf_v1
3155207,MG,2026,0.7783,herda_trajetoria_uf_v1
3155207,MG,2027,0.8337,herda_trajetoria_uf_v1
3155207,MG,2028,0.8891,herda_trajetoria_uf_v1
3155207,MG,2029,0.9446,herda_trajetoria_uf_v1
3155207,MG,2030,1.0,herda_trajetoria_uf_v1
3155306,MG,2024,0.6674,herda_trajetoria_uf_v1
3155306,MG,2025,0.7228,herda_trajetoria_uf_v1
3155306,MG,2026,0.7783,herda_trajetoria_uf_v1
3155306,MG,2027,0.8337,herda_trajetoria_uf_v1
3155306,MG,2028,0.8891,herda_trajetoria_uf_v1
3155306,MG,2029,0.9446,herda_trajetoria_uf_v1
3155306,MG,2030,1.0,herda_trajetoria_uf_v1
3155405,MG,2024,0.6674,herda_trajetoria_uf_v1
3155405,MG,2025,0.7228,herda_trajetoria_uf_v1
3155405,MG,2026,0.7783,herda_trajetoria_uf_v1
3155405,MG,2027,0.8337,herda_trajetoria_uf_v1
3155405,MG,2028,0.8891,herda_trajetoria_uf_v1
3155405,MG,2029,0.9446,herda_trajetoria_uf_v1
3155405,MG,2030,1.0,herda_trajetoria_uf_v1
3155504,MG,2024,0.6674,herda_trajetoria_uf_v1
3155504,MG,2025,0.7228,herda_trajetoria_uf_v1
3155504,MG,2026,0.7783,herda_trajetoria_uf_v1
3155504,MG,2027,0.8337,herda_trajetoria_uf_v1
3155504,MG,2028,0.8891,herda_trajetoria_uf_v1
3155504,MG,2029,0.9446,herda_trajetoria_uf_v1
3155504,MG,2030,1.0,herda_trajetoria_uf_v1
3155603,MG,2024,0.6674,herda_trajetoria_uf_v1
3155603,MG,2025,0.7228,herda_trajetoria_uf_v1
3155603,MG,2026,0.7783,herda_trajetoria_uf_v1
3155603,MG,2027,0.8337,herda_trajetoria_uf_v1
3155603,MG,2028,0.8891,herda_trajetoria_uf_v1
3155603,MG,2029,0.9446,herda_trajetoria_uf_v1
3155603,MG,2030,1.0,herda_trajetoria_uf_v1
3155702,MG,2024,0.6674,herda_trajetoria_uf_v1
3155702,MG,2025,0.7228,herda_trajetoria_uf_v1
3155702,MG,2026,0.7783,herda_trajetoria_uf_v1
3155702,MG,2027,0.8337,herda_trajetoria_uf_v1
3155702,MG,2028,0.8891,herda_trajetoria_uf_v1
3155702,MG,2029,0.9446,herda_trajetoria_uf_v1
3155702,MG,2030,1.0,herda_trajetoria_uf_v1
3155801,MG,2024,0.6674,herda_trajetoria_uf_v1
3155801,MG,2025,0.7228,herda_trajetoria_uf_v1
3155801,MG,2026,0.7783,herda_trajetoria_uf_v1
3155801,MG,2027,0.8337,herda_trajetoria_uf_v1
3155801,MG,2028,0.8891,herda_trajetoria_uf_v1
3155801,MG,2029,0.9446,herda_trajetoria_uf_v1
3155801,MG,2030,1.0,herda_trajetoria_uf_v1
3155900,MG,2024,0.6674,herda_trajetoria_uf_v1
3155900,MG,2025,0.7228,herda_trajetoria_uf_v1
3155900,MG,2026,0.7783,herda_trajetoria_uf_v1
3155900,MG,2027,0.8337,herda_trajetoria_uf_v1
3155900,MG,2028,0.8891,herda_trajetoria_uf_v1
3155900,MG,2029,0.9446,herda_trajetoria_uf_v1
3155900,MG,2030,1.0,herda_trajetoria_uf_v1
3156007,MG,2024,0.6674,herda_trajetoria_uf_v1
3156007,MG,2025,0.7228,herda_trajetoria_uf_v1
3156007,MG,2026,0.7783,herda_trajetoria_uf_v1
3156007,MG,2027,0.8337,herda_trajetoria_uf_v1
3156007,MG,2028,0.8891,herda_trajetoria_uf_v1
3156007,MG,2029,0.9446,herda_trajetoria_uf_v1
3156007,MG,2030,1.0,herda_trajetoria_uf_v1
3156106,MG,2024,0.6674,herda_trajetoria_uf_v1
3156106,MG,2025,0.7228,herda_trajetoria_uf_v1
3156106,MG,2026,0.7783,herda_trajetoria_uf_v1
3156106,MG,2027,0.8337,herda_trajetoria_uf_v1
3156106,MG,2028,0.8891,herda_trajetoria_uf_v1
3156106,MG,2029,0.9446,herda_trajetoria_uf_v1
3156106,MG,2030,1.0,herda_trajetoria_uf_v1
3156205,MG,2024,0.6674,herda_trajetoria_uf_v1
3156205,MG,2025,0.7228,herda_trajetoria_uf_v1
3156205,MG,2026,0.7783,herda_trajetoria_uf_v1
3156205,MG,2027,0.8337,herda_trajetoria_uf_v1
3156205,MG,2028,0.8891,herda_trajetoria_uf_v1
3156205,MG,2029,0.9446,herda_trajetoria_uf_v1
3156205,MG,2030,1.0,herda_trajetoria_uf_v1
3156304,MG,2024,0.6674,herda_trajetoria_uf_v1
3156304,MG,2025,0.7228,herda_trajetoria_uf_v1
3156304,MG,2026,0.7783,herda_trajetoria_uf_v1
3156304,MG,2027,0.8337,herda_trajetoria_uf_v1
3156304,MG,2028,0.8891,herda_trajetoria_uf_v1
3156304,MG,2029,0.9446,herda_trajetoria_uf_v1
3156304,MG,2030,1.0,herda_trajetoria_uf_v1
3156403,MG,2024,0.6674,herda_trajetoria_uf_v1
3156403,MG,2025,0.7228,herda_trajetoria_uf_v1
3156403,MG,2026,0.7783,herda_trajetoria_uf_v1
3156403,MG,2027,0.8337,herda_trajetoria_uf_v1
3156403,MG,2028,0.8891,herda_trajetoria_uf_v1
3156403,MG,2029,0.9446,herda_trajetoria_uf_v1
3156403,MG,2030,1.0,herda_trajetoria_uf_v1
3156452,MG,2024,0.6674,herda_trajetoria_uf_v1
3156452,MG,2025,0.7228,herda_trajetoria_uf_v1
3156452,MG,2026,0.7783,herda_trajetoria_uf_v1
3156452,MG,2027,0.8337,herda_trajetoria_uf_v1
3156452,MG,2028,0.8891,herda_trajetoria_uf_v1
3156452,MG,2029,0.9446,herda_trajetoria_uf_v1
3156452,MG,2030,1.0,herda_trajetoria_uf_v1
3156502,MG,2024,0.6674,herda_trajetoria_uf_v1
3156502,MG,2025,0.7228,herda_trajetoria_uf_v1
3156502,MG,2026,0.7783,herda_trajetoria_uf_v1
3156502,MG,2027,0.8337,herda_trajetoria_uf_v1
3156502,MG,2028,0.8891,herda_trajetoria_uf_v1
3156502,MG,2029,0.9446,herda_trajetoria_uf_v1
3156502,MG,2030,1.0,herda_trajetoria_uf_v1
3156601,MG,2024,0.6674,herda_trajetoria_uf_v1
3156601,MG,2025,0.7228,herda_trajetoria_uf_v1
3156601,MG,2026,0.7783,herda_trajetoria_uf_v1
3156601,MG,2027,0.8337,herda_trajetoria_uf_v1
3156601,MG,2028,0.8891,herda_trajetoria_uf_v1
3156601,MG,2029,0.9446,herda_trajetoria_uf_v1
3156601,MG,2030,1.0,herda_trajetoria_uf_v1
3156700,MG,2024,0.6674,herda_trajetoria_uf_v1
3156700,MG,2025,0.7228,herda_trajetoria_uf_v1
3156700,MG,2026,0.7783,herda_trajetoria_uf_v1
3156700,MG,2027,0.8337,herda_trajetoria_uf_v1
3156700,MG,2028,0.8891,herda_trajetoria_uf_v1
3156700,MG,2029,0.9446,herda_trajetoria_uf_v1
3156700,MG,2030,1.0,herda_trajetoria_uf_v1
3156809,MG,2024,0.6674,herda_trajetoria_uf_v1
3156809,MG,2025,0.7228,herda_trajetoria_uf_v1
3156809,MG,2026,0.7783,herda_trajetoria_uf_v1
3156809,MG,2027,0.8337,herda_trajetoria_uf_v1
3156809,MG,2028,0.8891,herda_trajetoria_uf_v1
3156809,MG,2029,0.9446,herda_trajetoria_uf_v1
3156809,MG,2030,1.0,herda_trajetoria_uf_v1
3156908,MG,2024,0.6674,herda_trajetoria_uf_v1
3156908,MG,2025,0.7228,herda_trajetoria_uf_v1
3156908,MG,2026,0.7783,herda_trajetoria_uf_v1
3156908,MG,2027,0.8337,herda_trajetoria_uf_v1
3156908,MG,2028,0.8891,herda_trajetoria_uf_v1
3156908,MG,2029,0.9446,herda_trajetoria_uf_v1
3156908,MG,2030,1.0,herda_trajetoria_uf_v1
3157005,MG,2024,0.6674,herda_trajetoria_uf_v1
3157005,MG,2025,0.7228,herda_trajetoria_uf_v1
3157005,MG,2026,0.7783,herda_trajetoria_uf_v1
3157005,MG,2027,0.8337,herda_trajetoria_uf_v1
3157005,MG,2028,0.8891,herda_trajetoria_uf_v1
3157005,MG,2029,0.9446,herda_trajetoria_uf_v1
3157005,MG,2030,1.0,herda_trajetoria_uf_v1
3157104,MG,2024,0.6674,herda_trajetoria_uf_v1
3157104,MG,2025,0.7228,herda_trajetoria_uf_v1
3157104,MG,2026,0.7783,herda_trajetoria_uf_v1
3157104,MG,2027,0.8337,herda_trajetoria_uf_v1
3157104,MG,2028,0.8891,herda_trajetoria_uf_v1
3157104,MG,2029,0.9446,herda_trajetoria_uf_v1
3157104,MG,2030,1.0,herda_trajetoria_uf_v1
3157203,MG,2024,0.6674,herda_trajetoria_uf_v1
3157203,MG,2025,0.7228,herda_trajetoria_uf_v1
3157203,MG,2026,0.7783,herda_trajetoria_uf_v1
3157203,MG,2027,0.8337,herda_trajetoria_uf_v1
3157203,MG,2028,0.8891,herda_trajetoria_uf_v1
3157203,MG,2029,0.9446,herda_trajetoria_uf_v1
3157203,MG,2030,1.0,herda_trajetoria_uf_v1
3157252,MG,2024,0.6674,herda_trajetoria_uf_v1
3157252,MG,2025,0.7228,herda_trajetoria_uf_v1
3157252,MG,2026,0.7783,herda_trajetoria_uf_v1
3157252,MG,2027,0.8337,herda_trajetoria_uf_v1
3157252,MG,2028,0.8891,herda_trajetoria_uf_v1
3157252,MG,2029,0.9446,herda_trajetoria_uf_v1
3157252,MG,2030,1.0,herda_trajetoria_uf_v1
3157278,MG,2024,0.6674,herda_trajetoria_uf_v1
3157278,MG,2025,0.7228,herda_trajetoria_uf_v1
3157278,MG,2026,0.7783,herda_trajetoria_uf_v1
3157278,MG,2027,0.8337,herda_trajetoria_uf_v1
3157278,MG,2028,0.8891,herda_trajetoria_uf_v1
3157278,MG,2029,0.9446,herda_trajetoria_uf_v1
3157278,MG,2030,1.0,herda_trajetoria_uf_v1
3157302,MG,2024,0.6674,herda_trajetoria_uf_v1
3157302,MG,2025,0.7228,herda_trajetoria_uf_v1
3157302,MG,2026,0.7783,herda_trajetoria_uf_v1
3157302,MG,2027,0.8337,herda_trajetoria_uf_v1
3157302,MG,2028,0.8891,herda_trajetoria_uf_v1
3157302,MG,2029,0.9446,herda_trajetoria_uf_v1
3157302,MG,2030,1.0,herda_trajetoria_uf_v1
3157336,MG,2024,0.6674,herda_trajetoria_uf_v1
3157336,MG,2025,0.7228,herda_trajetoria_uf_v1
3157336,MG,2026,0.7783,herda_trajetoria_uf_v1
3157336,MG,2027,0.8337,herda_trajetoria_uf_v1
3157336,MG,2028,0.8891,herda_trajetoria_uf_v1
3157336,MG,2029,0.9446,herda_trajetoria_uf_v1
3157336,MG,2030,1.0,herda_trajetoria_uf_v1
3157377,MG,2024,0.6674,herda_trajetoria_uf_v1
3157377,MG,2025,0.7228,herda_trajetoria_uf_v1
3157377,MG,2026,0.7783,herda_trajetoria_uf_v1
3157377,MG,2027,0.8337,herda_trajetoria_uf_v1
3157377,MG,2028,0.8891,herda_trajetoria_uf_v1
3157377,MG,2029,0.9446,herda_trajetoria_uf_v1
3157377,MG,2030,1.0,herda_trajetoria_uf_v1
3157401,MG,2024,0.6674,herda_trajetoria_uf_v1
3157401,MG,2025,0.7228,herda_trajetoria_uf_v1
3157401,MG,2026,0.7783,herda_trajetoria_uf_v1
3157401,MG,2027,0.8337,herda_trajetoria_uf_v1
3157401,MG,2028,0.8891,herda_trajetoria_uf_v1
3157401,MG,2029,0.9446,herda_trajetoria_uf_v1
3157401,MG,2030,1.0,herda_trajetoria_uf_v1
3157500,MG,2024,0.6674,herda_trajetoria_uf_v1
3157500,MG,2025,0.7228,herda_trajetoria_uf_v1
3157500,MG,2026,0.7783,herda_trajetoria_uf_v1
3157500,MG,2027,0.8337,herda_trajetoria_uf_v1
3157500,MG,2028,0.8891,herda_trajetoria_uf_v1
3157500,MG,2029,0.9446,herda_trajetoria_uf_v1
3157500,MG,2030,1.0,herda_trajetoria_uf_v1
3157609,MG,2024,0.6674,herda_trajetoria_uf_v1
3157609,MG,2025,0.7228,herda_trajetoria_uf_v1
3157609,MG,2026,0.7783,herda_trajetoria_uf_v1
3157609,MG,2027,0.8337,herda_trajetoria_uf_v1
3157609,MG,2028,0.8891,herda_trajetoria_uf_v1
3157609,MG,2029,0.9446,herda_trajetoria_uf_v1
3157609,MG,2030,1.0,herda_trajetoria_uf_v1
3157658,MG,2024,0.6674,herda_trajetoria_uf_v1
3157658,MG,2025,0.7228,herda_trajetoria_uf_v1
3157658,MG,2026,0.7783,herda_trajetoria_uf_v1
3157658,MG,2027,0.8337,herda_trajetoria_uf_v1
3157658,MG,2028,0.8891,herda_trajetoria_uf_v1
3157658,MG,2029,0.9446,herda_trajetoria_uf_v1
3157658,MG,2030,1.0,herda_trajetoria_uf_v1
3157708,MG,2024,0.6674,herda_trajetoria_uf_v1
3157708,MG,2025,0.7228,herda_trajetoria_uf_v1
3157708,MG,2026,0.7783,herda_trajetoria_uf_v1
3157708,MG,2027,0.8337,herda_trajetoria_uf_v1
3157708,MG,2028,0.8891,herda_trajetoria_uf_v1
3157708,MG,2029,0.9446,herda_trajetoria_uf_v1
3157708,MG,2030,1.0,herda_trajetoria_uf_v1
3157807,MG,2024,0.6674,herda_trajetoria_uf_v1
3157807,MG,2025,0.7228,herda_trajetoria_uf_v1
3157807,MG,2026,0.7783,herda_trajetoria_uf_v1
3157807,MG,2027,0.8337,herda_trajetoria_uf_v1
3157807,MG,2028,0.8891,herda_trajetoria_uf_v1
3157807,MG,2029,0.9446,herda_trajetoria_uf_v1
3157807,MG,2030,1.0,herda_trajetoria_uf_v1
3157906,MG,2024,0.6674,herda_trajetoria_uf_v1
3157906,MG,2025,0.7228,herda_trajetoria_uf_v1
3157906,MG,2026,0.7783,herda_trajetoria_uf_v1
3157906,MG,2027,0.8337,herda_trajetoria_uf_v1
3157906,MG,2028,0.8891,herda_trajetoria_uf_v1
3157906,MG,2029,0.9446,herda_trajetoria_uf_v1
3157906,MG,2030,1.0,herda_trajetoria_uf_v1
3158003,MG,2024,0.6674,herda_trajetoria_uf_v1
3158003,MG,2025,0.7228,herda_trajetoria_uf_v1
3158003,MG,2026,0.7783,herda_trajetoria_uf_v1
3158003,MG,2027,0.8337,herda_trajetoria_uf_v1
3158003,MG,2028,0.8891,herda_trajetoria_uf_v1
3158003,MG,2029,0.9446,herda_trajetoria_uf_v1
3158003,MG,2030,1.0,herda_trajetoria_uf_v1
3158102,MG,2024,0.6674,herda_trajetoria_uf_v1
3158102,MG,2025,0.7228,herda_trajetoria_uf_v1
3158102,MG,2026,0.7783,herda_trajetoria_uf_v1
3158102,MG,2027,0.8337,herda_trajetoria_uf_v1
3158102,MG,2028,0.8891,herda_trajetoria_uf_v1
3158102,MG,2029,0.9446,herda_trajetoria_uf_v1
3158102,MG,2030,1.0,herda_trajetoria_uf_v1
3158201,MG,2024,0.6674,herda_trajetoria_uf_v1
3158201,MG,2025,0.7228,herda_trajetoria_uf_v1
3158201,MG,2026,0.7783,herda_trajetoria_uf_v1
3158201,MG,2027,0.8337,herda_trajetoria_uf_v1
3158201,MG,2028,0.8891,herda_trajetoria_uf_v1
3158201,MG,2029,0.9446,herda_trajetoria_uf_v1
